trade_date,market,section,item,column,value,unit,fetched_at
2026-08-24,東証,株価収益率（連結決算ベース）,プライム全銘柄,予想,16.75,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,株価収益率（連結決算ベース）,プライム全銘柄,前期基準,19.36,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,株価収益率（連結決算ベース）,日経300,予想,17.76,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,株価収益率（連結決算ベース）,日経300,前期基準,19.24,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,株価収益率（連結決算ベース）,日経500平均,予想,17.6,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,株価収益率（連結決算ベース）,日経500平均,前期基準,19.46,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,株価収益率（連結決算ベース）,日経平均,予想,17.09,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,株価収益率（連結決算ベース）,日経平均,前期基準,20.2,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,株式益回り（連結決算ベース）,プライム全銘柄,予想,5.96,％,2026-08-25T18:33:25+09:00
2026-08-24,東証,株式益回り（連結決算ベース）,プライム全銘柄,前期基準,5.16,％,2026-08-25T18:33:25+09:00
2026-08-24,東証,純資産倍率（連結決算ベース）,JPX日経400,純資産倍率,1.9,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,純資産倍率（連結決算ベース）,グロース全銘柄,純資産倍率,3.51,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,純資産倍率（連結決算ベース）,スタンダード全銘柄,純資産倍率,1.14,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,純資産倍率（連結決算ベース）,プライム全銘柄,純資産倍率,1.73,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,純資産倍率（連結決算ベース）,日経300,純資産倍率,1.8,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,純資産倍率（連結決算ベース）,日経500平均,純資産倍率,1.76,倍,2026-08-25T18:33:25+09:00
2026-08-24,東証,純資産倍率（連結決算ベース）,日経平均,純資産倍率,1.87,倍,2026-08-25T18:33:25+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,上場銘柄数,グロース,,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,上場銘柄数,スタンダード,1558.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,上場銘柄数,プライム,1556.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,値上がり銘柄数,グロース,,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,値上がり銘柄数,スタンダード,822.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,値上がり銘柄数,プライム,978.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,値下がり銘柄数,グロース,,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,値下がり銘柄数,スタンダード,552.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,値下がり銘柄数,プライム,518.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,値付き率,グロース,,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,値付き率,スタンダード,98.84,%,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,値付き率,プライム,100.0,%,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,商い成立銘柄数,グロース,,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,商い成立銘柄数,スタンダード,1540.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,商い成立銘柄数,プライム,1556.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,売買代金,グロース,215746.0,百万円,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,売買代金,スタンダード,165355.0,百万円,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,売買代金,プライム,6705719.0,百万円,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,売買単価,グロース,485.1,円,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,売買単価,スタンダード,307.5,円,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,売買単価,プライム,3617.8,円,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,売買高,グロース,44467.0,万株,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,売買高,スタンダード,53761.0,万株,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,売買高,プライム,185350.0,万株,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,年初来安値更新銘柄数,グロース,,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,年初来安値更新銘柄数,スタンダード,4.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,年初来安値更新銘柄数,プライム,1.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,年初来高値更新銘柄数,グロース,,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,年初来高値更新銘柄数,スタンダード,45.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,売買高・売買代金・騰落銘柄数,年初来高値更新銘柄数,プライム,74.0,,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,JPX日経400,予想,1.89,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,JPX日経400,前期基準,1.77,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,グロース全銘柄,予想,0.95,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,グロース全銘柄,前期基準,0.83,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,グロース全銘柄（加重）,予想,0.66,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,グロース全銘柄（加重）,前期基準,0.53,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄,予想,2.45,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄,前期基準,2.43,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄（加重）,予想,2.38,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄（加重）,前期基準,2.53,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,プライム全銘柄,予想,2.38,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,プライム全銘柄,前期基準,2.16,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,プライム全銘柄（加重）,予想,2.07,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,プライム全銘柄（加重）,前期基準,1.89,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,日経300,予想,1.91,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,日経300,前期基準,1.75,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,日経平均,予想,1.67,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,平均配当利回り（売買単位換算）,日経平均,前期基準,1.51,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,時価総額(普通株式ベース),グロース,101803.0,億円,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,時価総額(普通株式ベース),スタンダード,344587.0,億円,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,時価総額(普通株式ベース),プライム,13667434.0,億円,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,時価総額(発行済み株式ベース),グロース,102108.0,億円,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,時価総額(発行済み株式ベース),スタンダード,347607.0,億円,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,時価総額(発行済み株式ベース),プライム,13684363.0,億円,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,普通株式数,グロース,13335.0,百万株,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,普通株式数,スタンダード,33232.0,百万株,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,普通株式数,プライム,546316.0,百万株,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,発行済み株式数,グロース,13458.0,百万株,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,発行済み株式数,スタンダード,33542.0,百万株,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,発行済み株式数,プライム,548768.0,百万株,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,１株当たり時価（普通株式ベース）,グロース,763.37,円,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,１株当たり時価（普通株式ベース）,スタンダード,1036.89,円,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,１株当たり時価（普通株式ベース）,プライム,2501.74,円,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,１株当たり時価（発行済み株式ベース）,グロース,758.71,円,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,１株当たり時価（発行済み株式ベース）,スタンダード,1036.33,円,2026-08-26T18:38:45+09:00
2026-08-26,東証,時価情報,１株当たり時価（発行済み株式ベース）,プライム,2493.65,円,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,JPX日経400,予想,17.78,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,JPX日経400,前期基準,18.52,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,グロース全銘柄,予想,35.1,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,グロース全銘柄,前期基準,55.44,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,スタンダード全銘柄,予想,14.47,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,スタンダード全銘柄,前期基準,17.86,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,プライム全銘柄,予想,16.9,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,プライム全銘柄,前期基準,19.53,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,日経300,予想,17.92,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,日経300,前期基準,19.42,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,日経500平均,予想,17.76,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,日経500平均,前期基準,19.64,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,日経平均,予想,17.24,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株価収益率（連結決算ベース）,日経平均,前期基準,20.38,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,株式益回り（連結決算ベース）,プライム全銘柄,予想,5.91,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,株式益回り（連結決算ベース）,プライム全銘柄,前期基準,5.12,％,2026-08-26T18:38:45+09:00
2026-08-26,東証,純資産倍率（連結決算ベース）,JPX日経400,純資産倍率,1.91,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,純資産倍率（連結決算ベース）,グロース全銘柄,純資産倍率,3.56,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,純資産倍率（連結決算ベース）,スタンダード全銘柄,純資産倍率,1.14,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,純資産倍率（連結決算ベース）,プライム全銘柄,純資産倍率,1.75,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,純資産倍率（連結決算ベース）,日経300,純資産倍率,1.82,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,純資産倍率（連結決算ベース）,日経500平均,純資産倍率,1.78,倍,2026-08-26T18:38:45+09:00
2026-08-26,東証,純資産倍率（連結決算ベース）,日経平均,純資産倍率,1.89,倍,2026-08-26T18:38:45+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,上場銘柄数,グロース,,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,上場銘柄数,スタンダード,1558.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,上場銘柄数,プライム,1556.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,値上がり銘柄数,グロース,,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,値上がり銘柄数,スタンダード,708.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,値上がり銘柄数,プライム,712.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,値下がり銘柄数,グロース,,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,値下がり銘柄数,スタンダード,642.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,値下がり銘柄数,プライム,769.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,値付き率,グロース,,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,値付き率,スタンダード,97.75,%,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,値付き率,プライム,100.0,%,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,商い成立銘柄数,グロース,,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,商い成立銘柄数,スタンダード,1523.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,商い成立銘柄数,プライム,1556.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,売買代金,グロース,303427.0,百万円,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,売買代金,スタンダード,182051.0,百万円,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,売買代金,プライム,7870083.0,百万円,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,売買単価,グロース,746.4,円,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,売買単価,スタンダード,357.7,円,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,売買単価,プライム,4012.1,円,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,売買高,グロース,40647.0,万株,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,売買高,スタンダード,50891.0,万株,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,売買高,プライム,196156.0,万株,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,年初来安値更新銘柄数,グロース,,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,年初来安値更新銘柄数,スタンダード,4.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,年初来安値更新銘柄数,プライム,1.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,年初来高値更新銘柄数,グロース,,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,年初来高値更新銘柄数,スタンダード,44.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,売買高・売買代金・騰落銘柄数,年初来高値更新銘柄数,プライム,69.0,,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,JPX日経400,予想,1.89,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,JPX日経400,前期基準,1.77,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,グロース全銘柄,予想,0.94,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,グロース全銘柄,前期基準,0.82,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,グロース全銘柄（加重）,予想,0.64,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,グロース全銘柄（加重）,前期基準,0.52,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄,予想,2.44,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄,前期基準,2.42,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄（加重）,予想,2.37,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,スタンダード全銘柄（加重）,前期基準,2.52,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,プライム全銘柄,予想,2.38,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,プライム全銘柄,前期基準,2.16,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,プライム全銘柄（加重）,予想,2.07,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,プライム全銘柄（加重）,前期基準,1.89,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,日経300,予想,1.92,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,日経300,前期基準,1.76,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,日経平均,予想,1.67,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,平均配当利回り（売買単位換算）,日経平均,前期基準,1.51,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,時価総額(普通株式ベース),グロース,103776.0,億円,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,時価総額(普通株式ベース),スタンダード,345978.0,億円,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,時価総額(普通株式ベース),プライム,13692756.0,億円,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,時価総額(発行済み株式ベース),グロース,104080.0,億円,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,時価総額(発行済み株式ベース),スタンダード,349156.0,億円,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,時価総額(発行済み株式ベース),プライム,13709499.0,億円,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,普通株式数,グロース,13337.0,百万株,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,普通株式数,スタンダード,33238.0,百万株,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,普通株式数,プライム,546347.0,百万株,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,発行済み株式数,グロース,13459.0,百万株,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,発行済み株式数,スタンダード,33547.0,百万株,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,発行済み株式数,プライム,548798.0,百万株,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,１株当たり時価（普通株式ベース）,グロース,778.07,円,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,１株当たり時価（普通株式ベース）,スタンダード,1040.9,円,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,１株当たり時価（普通株式ベース）,プライム,2506.23,円,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,１株当たり時価（発行済み株式ベース）,グロース,773.27,円,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,１株当たり時価（発行済み株式ベース）,スタンダード,1040.77,円,2026-08-28T04:26:01+09:00
2026-08-27,東証,時価情報,１株当たり時価（発行済み株式ベース）,プライム,2498.09,円,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,JPX日経400,予想,17.79,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,JPX日経400,前期基準,18.53,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,グロース全銘柄,予想,35.76,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,グロース全銘柄,前期基準,56.53,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,スタンダード全銘柄,予想,14.53,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,スタンダード全銘柄,前期基準,17.93,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,プライム全銘柄,予想,16.93,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,プライム全銘柄,前期基準,19.56,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,日経300,予想,17.93,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,日経300,前期基準,19.43,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,日経500平均,予想,17.77,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,日経500平均,前期基準,19.65,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,日経平均,予想,17.27,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株価収益率（連結決算ベース）,日経平均,前期基準,20.42,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,株式益回り（連結決算ベース）,プライム全銘柄,予想,5.9,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,株式益回り（連結決算ベース）,プライム全銘柄,前期基準,5.11,％,2026-08-28T04:26:01+09:00
2026-08-27,東証,純資産倍率（連結決算ベース）,JPX日経400,純資産倍率,1.91,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,純資産倍率（連結決算ベース）,グロース全銘柄,純資産倍率,3.63,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,純資産倍率（連結決算ベース）,スタンダード全銘柄,純資産倍率,1.15,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,純資産倍率（連結決算ベース）,プライム全銘柄,純資産倍率,1.75,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,純資産倍率（連結決算ベース）,日経300,純資産倍率,1.82,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,純資産倍率（連結決算ベース）,日経500平均,純資産倍率,1.78,倍,2026-08-28T04:26:01+09:00
2026-08-27,東証,純資産倍率（連結決算ベース）,日経平均,純資産倍率,1.89,倍,2026-08-28T04:26:01+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,上場銘柄数,グロース,,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,上場銘柄数,スタンダード,1555.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,上場銘柄数,プライム,1556.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,値上がり銘柄数,グロース,,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,値上がり銘柄数,スタンダード,732.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,値上がり銘柄数,プライム,873.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,値下がり銘柄数,グロース,,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,値下がり銘柄数,スタンダード,613.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,値下がり銘柄数,プライム,631.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,値付き率,グロース,,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,値付き率,スタンダード,98.59,%,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,値付き率,プライム,100.0,%,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,商い成立銘柄数,グロース,,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,商い成立銘柄数,スタンダード,1533.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,商い成立銘柄数,プライム,1556.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,売買代金,グロース,430236.0,百万円,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,売買代金,スタンダード,235789.0,百万円,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,売買代金,プライム,8122316.0,百万円,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,売買単価,グロース,829.4,円,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,売買単価,スタンダード,383.7,円,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,売買単価,プライム,3729.3,円,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,売買高,グロース,51872.0,万株,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,売買高,スタンダード,61448.0,万株,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,売買高,プライム,217795.0,万株,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,年初来安値更新銘柄数,グロース,,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,年初来安値更新銘柄数,スタンダード,8.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,年初来安値更新銘柄数,プライム,2.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,年初来高値更新銘柄数,グロース,,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,年初来高値更新銘柄数,スタンダード,51.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,売買高・売買代金・騰落銘柄数,年初来高値更新銘柄数,プライム,100.0,,2026-08-29T05:42:19+09:00
2026-08-28,東証,平均配当利回り（売買単位換算）,JPX日経400,予想,1.89,％,2026-08-29T05:42:19+09:00
