trade_date,category,name,symbol,source,open,high,low,close,volume,currency,exchange,fetched_at
1992-10-16,日本指数,日経平均,^N225,manual,17600.9,17617.15,17300.5,17369.81,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-19,日本指数,日経平均,^N225,manual,17331.59,17331.59,16833.7,16903.81,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-20,日本指数,日経平均,^N225,manual,16933,17050.25,16821.36,16987.66,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-21,日本指数,日経平均,^N225,manual,17010.53,17141.52,16863.69,17141.52,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-22,日本指数,日経平均,^N225,manual,17092.28,17178.54,17013.04,17013.04,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-23,日本指数,日経平均,^N225,manual,17024.77,17117.65,16944.43,17117.65,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-26,日本指数,日経平均,^N225,manual,17124.57,17153.76,17011.33,17011.33,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-27,日本指数,日経平均,^N225,manual,17023.47,17215.65,16997.89,17185.26,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-28,日本指数,日経平均,^N225,manual,17211.23,17306.02,17068.3,17068.41,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-29,日本指数,日経平均,^N225,manual,17069.21,17069.21,16927.38,16937.71,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-30,日本指数,日経平均,^N225,manual,16926.48,16926.48,16675.23,16767.4,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-02,日本指数,日経平均,^N225,manual,16732.5,16853.36,16616.75,16853.36,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-04,日本指数,日経平均,^N225,manual,16827.08,17065.2,16771.72,17065.2,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-05,日本指数,日経平均,^N225,manual,16985.56,17122.67,16903.01,17031.59,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-06,日本指数,日経平均,^N225,manual,17006.42,17022.57,16818.46,16869.81,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-09,日本指数,日経平均,^N225,manual,16825.48,16825.48,16416.45,16417.05,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-10,日本指数,日経平均,^N225,manual,16423.37,16518.46,16347.34,16437.11,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-11,日本指数,日経平均,^N225,manual,16440.52,16481.95,16279.74,16318.15,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-12,日本指数,日経平均,^N225,manual,16306.52,16449.45,16089.37,16376.93,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-13,日本指数,日経平均,^N225,manual,16362.99,16457.17,16174.72,16330.79,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-16,日本指数,日経平均,^N225,manual,16314.94,16314.94,16122.97,16162.99,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-17,日本指数,日経平均,^N225,manual,16096.39,16100.9,15941.93,15993.48,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-18,日本指数,日経平均,^N225,manual,16011.33,16851.45,16011.33,16778.84,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-19,日本指数,日経平均,^N225,manual,16843.23,17007.82,16801.81,16871.31,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-20,日本指数,日経平均,^N225,manual,16810.53,17188.37,16679.64,17033.6,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-24,日本指数,日経平均,^N225,manual,17094.98,17246.84,17080.04,17096.09,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-25,日本指数,日経平均,^N225,manual,17130.19,17303.01,17025.98,17302.01,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-26,日本指数,日経平均,^N225,manual,17309.63,17601.91,17226.98,17479.04,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-27,日本指数,日経平均,^N225,manual,17448.55,17569.21,17368.61,17470.61,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-11-30,日本指数,日経平均,^N225,manual,17505.32,17683.65,17457.57,17683.65,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-01,日本指数,日経平均,^N225,manual,17675.03,17704.01,17307.72,17313.04,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-02,日本指数,日経平均,^N225,manual,17351.15,17408.83,17254.76,17393.68,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-03,日本指数,日経平均,^N225,manual,17391.57,17508.32,17205.32,17260.08,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-04,日本指数,日経平均,^N225,manual,17254.86,17301.1,17186.86,17295.69,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-07,日本指数,日経平均,^N225,manual,17304.91,17326.38,17175.13,17207.12,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-08,日本指数,日経平均,^N225,manual,17206.92,17332.7,17135.81,17281.85,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-09,日本指数,日経平均,^N225,manual,17325.88,17498.4,17325.88,17406.22,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-10,日本指数,日経平均,^N225,manual,17466.8,17704.71,17466.8,17501.3,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-11,日本指数,日経平均,^N225,manual,17538.92,17635.31,17424.67,17441.02,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-14,日本指数,日経平均,^N225,manual,17421.97,17421.97,17255.47,17289.97,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-15,日本指数,日経平均,^N225,manual,17274.32,17554.86,17220.56,17480.74,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-16,日本指数,日経平均,^N225,manual,17489.27,17601.2,17266.4,17268.71,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-17,日本指数,日経平均,^N225,manual,17243.33,17544.13,17209.53,17437.91,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-18,日本指数,日経平均,^N225,manual,17508.02,17712.04,17508.02,17680.74,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-21,日本指数,日経平均,^N225,manual,17718.36,17787.56,17597.59,17645.44,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-22,日本指数,日経平均,^N225,manual,17620.86,17690.67,17563.59,17690.67,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-24,日本指数,日経平均,^N225,manual,17690.97,17734.9,17587.76,17648.85,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-25,日本指数,日経平均,^N225,manual,17633.19,17670.31,17528.14,17557.04,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-28,日本指数,日経平均,^N225,manual,17538.88,17538.88,17162.74,17188.62,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-29,日本指数,日経平均,^N225,manual,17186.62,17312.13,17146.48,17285.64,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-12-30,日本指数,日経平均,^N225,manual,17254.04,17254.04,16891.94,16924.95,,JPY,Osaka,2026-08-12T20:50:03+09:00
