trade_date,name,open,high,low,close,change,change_pct,fetched_at
2021-09-16,脳Hack指数,,,,222.3884,-1.6747,-0.7474,2026-08-30T19:23:52+09:00
2021-09-16,テクノロジー指数,,,,227.707,-0.9176,-0.4014,2026-08-30T19:23:52+09:00
2021-09-16,ライジングサン指数,,,,208.7045,-0.8693,-0.4148,2026-08-30T19:23:52+09:00
2021-09-17,ブルジョワ地主指数,,,,123.7977,0.0601,0.0486,2026-08-30T19:23:52+09:00
2021-09-17,政治寄生指数,,,,206.3723,0.6649,0.3232,2026-08-30T19:23:52+09:00
2021-09-17,中抜きピンハネ指数,,,,269.5797,1.3685,0.5102,2026-08-30T19:23:52+09:00
2021-09-17,ライフライン占有指数,,,,103.8918,0.9662,0.9387,2026-08-30T19:23:52+09:00
2021-09-17,日銭商い指数,,,,160.4265,0.7205,0.4511,2026-08-30T19:23:52+09:00
2021-09-17,ハードグッズ指数,,,,154.8455,0.0133,0.0086,2026-08-30T19:23:52+09:00
2021-09-17,自己顕示欲指数,,,,170.9803,0.4868,0.2855,2026-08-30T19:23:52+09:00
2021-09-17,脳Hack指数,,,,224.0015,1.6131,0.7254,2026-08-30T19:23:52+09:00
2021-09-17,テクノロジー指数,,,,227.8475,0.1405,0.0617,2026-08-30T19:23:52+09:00
2021-09-17,ライジングサン指数,,,,209.0771,0.3726,0.1785,2026-08-30T19:23:52+09:00
2021-09-21,ブルジョワ地主指数,,,,121.2839,-2.5138,-2.0306,2026-08-30T19:23:52+09:00
2021-09-21,政治寄生指数,,,,203.0783,-3.294,-1.5961,2026-08-30T19:23:52+09:00
2021-09-21,中抜きピンハネ指数,,,,264.3856,-5.1941,-1.9267,2026-08-30T19:23:52+09:00
2021-09-21,ライフライン占有指数,,,,104.0076,0.1158,0.1115,2026-08-30T19:23:52+09:00
2021-09-21,日銭商い指数,,,,158.9549,-1.4716,-0.9173,2026-08-30T19:23:52+09:00
2021-09-21,ハードグッズ指数,,,,151.8247,-3.0208,-1.9508,2026-08-30T19:23:52+09:00
2021-09-21,自己顕示欲指数,,,,169.8934,-1.0869,-0.6357,2026-08-30T19:23:52+09:00
2021-09-21,脳Hack指数,,,,220.7212,-3.2803,-1.4644,2026-08-30T19:23:52+09:00
2021-09-21,テクノロジー指数,,,,223.2874,-4.5601,-2.0014,2026-08-30T19:23:52+09:00
2021-09-21,ライジングサン指数,,,,204.8723,-4.2048,-2.0111,2026-08-30T19:23:52+09:00
2021-09-22,ブルジョワ地主指数,,,,120.1529,-1.131,-0.9325,2026-08-30T19:23:52+09:00
2021-09-22,政治寄生指数,,,,201.2015,-1.8768,-0.9242,2026-08-30T19:23:52+09:00
2021-09-22,中抜きピンハネ指数,,,,260.5004,-3.8852,-1.4695,2026-08-30T19:23:52+09:00
2021-09-22,ライフライン占有指数,,,,102.9791,-1.0285,-0.9889,2026-08-30T19:23:52+09:00
2021-09-22,日銭商い指数,,,,156.3039,-2.651,-1.6678,2026-08-30T19:23:52+09:00
2021-09-22,ハードグッズ指数,,,,150.5867,-1.238,-0.8154,2026-08-30T19:23:52+09:00
2021-09-22,自己顕示欲指数,,,,169.0953,-0.7981,-0.4698,2026-08-30T19:23:52+09:00
2021-09-22,脳Hack指数,,,,219.3269,-1.3943,-0.6317,2026-08-30T19:23:52+09:00
