trade_date,category,name,symbol,source,open,high,low,close,volume,currency,exchange,fetched_at
2026-07-17,為替,米ドル/円,USDJPY=X,yahoo,162.38099670410156,162.4669952392578,162.14700317382812,162.37600708007812,0,JPY,CCY,2026-08-10T22:49:08+09:00
2026-07-17,個別株,フォルクスワーゲン,VOW3.DE,yahoo,73.27999877929688,73.81999969482422,72.9800033569336,73.12000274658203,661277,EUR,GER,2026-08-10T22:49:08+09:00
2026-07-17,個別株,ウォルマート,WMT,yahoo,116.95999908447266,118.08999633789062,113.5999984741211,114.23999786376953,28289800,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-17,暗号資産,リップル,XRP-USD,yahoo,1.0862959623336792,1.0941519737243652,1.069638967514038,1.0886249542236328,1037893587,USD,CCC,2026-08-11T07:30:36+09:00
2026-07-17,海外指数,イスタンブール100,XU100.IS,yahoo,14145.7998046875,14153.7001953125,13962.599609375,13981.099609375,6522600000,TRY,IST,2026-08-10T22:49:08+09:00
2026-07-17,為替,南アフリカランド/円,ZARJPY=X,yahoo,9.90060043334961,9.902899742126465,9.798500061035156,9.895999908447266,0,JPY,CCY,2026-08-11T07:30:36+09:00
2026-07-17,海外指数,インドSENSEX30,^BSESN,yahoo,77370.7734375,78282.546875,77308.0,78151.453125,14600,INR,BSE,2026-08-10T22:49:08+09:00
2026-07-17,海外指数,仏CAC40,^FCHI,yahoo,8326.740234375,8350.1904296875,8282.169921875,8338.8095703125,60575700,EUR,PAR,2026-08-10T22:49:08+09:00
2026-07-17,海外指数,英国FTSE100,^FTSE,yahoo,10572.400390625,10623.7001953125,10527.7001953125,10600.400390625,776616200,GBP,FGI,2026-08-10T22:49:08+09:00
2026-07-17,海外指数,ドイツDAX,^GDAXI,yahoo,24755.08984375,24850.75,24651.33984375,24830.98046875,61314800,EUR,GER,2026-08-10T22:49:08+09:00
2026-07-17,海外指数,S&P500,^GSPC,yahoo,7447.52001953125,7498.47021484375,7431.259765625,7457.68994140625,5303290000,USD,SNP,2026-08-10T22:49:08+09:00
2026-07-17,海外指数,香港ハンセン,^HSI,yahoo,25022.5390625,25166.560546875,24332.509765625,24562.240234375,3747400000,HKD,HKG,2026-08-10T22:49:08+09:00
2026-07-17,海外指数,ラッセル2000,^RUT,yahoo,2948.580078125,2979.320068359375,2934.1201171875,2962.219970703125,5303290000,USD,WCB,2026-08-10T22:49:08+09:00
2026-07-17,海外指数,タイSET,^SET.BK,yahoo,1628.5999755859375,1639.8699951171875,1628.5999755859375,1639.0400390625,5745700,THB,SET,2026-08-10T22:49:08+09:00
